source_set,source_table,source_domain,owner_model,time_horizon,fact_evidence_class,algorithm_gate,authority_hint,reconciliation_status,final_disposition,canonical_target,notes
TRAINING_141,export_run,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,export_item,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,audit_event,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,access_grant,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,consent_record,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,retention_policy,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,deletion_request,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,review_queue,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,review_decision,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,notification,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
TRAINING_141,notification_delivery,"Devices, imports & governance",Platform or athlete scoped,Immediate + intermediate,"Operational, consent, audit, import fact",Audit/review required,TRAINING_LAYER_REVIEW,PENDING_RECONCILIATION,,,Do not merge wholesale into private runtime.
